centreline_id,direction,location,class_type,dt,volume_daily
10923449,Nortbound,SHERBOURNE ST N/B N OF WELLESLEY ST E,Cyclists,2015-01-08,443
10923449,Nortbound,SHERBOURNE ST N/B N OF WELLESLEY ST E,Cyclists,2015-01-07,419
10923449,Nortbound,SHERBOURNE ST N/B N OF WELLESLEY ST E,Cyclists,2015-01-06,343
10923449,Nortbound,SHERBOURNE ST N/B N OF WELLESLEY ST E,Cyclists,2015-01-05,367
10923449,Nortbound,SHERBOURNE ST N/B N OF WELLESLEY ST E,Cyclists,2015-01-04,337
10923449,Nortbound,SHERBOURNE ST N/B N OF WELLESLEY ST E,Cyclists,2015-01-03,431
10923449,Nortbound,SHERBOURNE ST N/B N OF WELLESLEY ST E,Cyclists,2015-01-02,237
10923449,Nortbound,SHERBOURNE ST N/B N OF WELLESLEY ST E,Cyclists,2015-01-01,87
10923449,Nortbound,SHERBOURNE ST N/B N OF WELLESLEY ST E,Cyclists,2014-12-31,142
10923449,Nortbound,SHERBOURNE ST N/B N OF WELLESLEY ST E,Cyclists,2014-12-30,256
10923449,Nortbound,SHERBOURNE ST N/B N OF WELLESLEY ST E,Cyclists,2014-12-29,222
10923449,Nortbound,SHERBOURNE ST N/B N OF WELLESLEY ST E,Cyclists,2014-12-28,169
10923449,Nortbound,SHERBOURNE ST N/B N OF WELLESLEY ST E,Cyclists,2014-12-27,169
10923449,Nortbound,SHERBOURNE ST N/B N OF WELLESLEY ST E,Cyclists,2014-12-26,158
10923449,Nortbound,SHERBOURNE ST N/B N OF WELLESLEY ST E,Cyclists,2014-12-25,73
10923449,Nortbound,SHERBOURNE ST N/B N OF WELLESLEY ST E,Cyclists,2014-12-24,167
10923449,Nortbound,SHERBOURNE ST N/B N OF WELLESLEY ST E,Cyclists,2014-12-23,277
10923449,Nortbound,SHERBOURNE ST N/B N OF WELLESLEY ST E,Cyclists,2014-12-22,326
10923449,Nortbound,SHERBOURNE ST N/B N OF WELLESLEY ST E,Cyclists,2014-12-21,179
10923449,Nortbound,SHERBOURNE ST N/B N OF WELLESLEY ST E,Cyclists,2014-12-20,200
10923449,Nortbound,SHERBOURNE ST N/B N OF WELLESLEY ST E,Cyclists,2014-12-19,336
10923449,Nortbound,SHERBOURNE ST N/B N OF WELLESLEY ST E,Cyclists,2014-12-18,400
10923449,Nortbound,SHERBOURNE ST N/B N OF WELLESLEY ST E,Cyclists,2014-12-17,341
10923449,Nortbound,SHERBOURNE ST N/B N OF WELLESLEY ST E,Cyclists,2014-12-16,351
10923449,Nortbound,SHERBOURNE ST N/B N OF WELLESLEY ST E,Cyclists,2014-12-15,443
10923449,Nortbound,SHERBOURNE ST N/B N OF WELLESLEY ST E,Cyclists,2014-12-14,394
10923449,Nortbound,SHERBOURNE ST N/B N OF WELLESLEY ST E,Cyclists,2014-12-13,176
10923449,Nortbound,SHERBOURNE ST N/B N OF WELLESLEY ST E,Cyclists,2014-12-12,200
10923449,Nortbound,SHERBOURNE ST N/B N OF WELLESLEY ST E,Cyclists,2014-12-11,291
10923449,Nortbound,SHERBOURNE ST N/B N OF WELLESLEY ST E,Cyclists,2014-12-10,441
10923449,Nortbound,SHERBOURNE ST N/B N OF WELLESLEY ST E,Cyclists,2014-12-09,573
10923449,Nortbound,SHERBOURNE ST N/B N OF WELLESLEY ST E,Cyclists,2014-12-08,475
10923449,Nortbound,SHERBOURNE ST N/B N OF WELLESLEY ST E,Cyclists,2014-12-07,216
10923449,Nortbound,SHERBOURNE ST N/B N OF WELLESLEY ST E,Cyclists,2014-12-06,267
10923449,Nortbound,SHERBOURNE ST N/B N OF WELLESLEY ST E,Cyclists,2014-12-05,459
10923449,Nortbound,SHERBOURNE ST N/B N OF WELLESLEY ST E,Cyclists,2014-12-04,474
10923449,Nortbound,SHERBOURNE ST N/B N OF WELLESLEY ST E,Cyclists,2014-12-03,595
10923449,Nortbound,SHERBOURNE ST N/B N OF WELLESLEY ST E,Cyclists,2014-12-02,494
10923449,Nortbound,SHERBOURNE ST N/B N OF WELLESLEY ST E,Cyclists,2014-12-01,557
10923449,Nortbound,SHERBOURNE ST N/B N OF WELLESLEY ST E,Cyclists,2014-11-30,330
10923449,Nortbound,SHERBOURNE ST N/B N OF WELLESLEY ST E,Cyclists,2014-11-29,235
10923449,Nortbound,SHERBOURNE ST N/B N OF WELLESLEY ST E,Cyclists,2014-11-28,477
10923449,Nortbound,SHERBOURNE ST N/B N OF WELLESLEY ST E,Cyclists,2014-11-27,516
10923449,Nortbound,SHERBOURNE ST N/B N OF WELLESLEY ST E,Cyclists,2014-11-26,568
10923449,Nortbound,SHERBOURNE ST N/B N OF WELLESLEY ST E,Cyclists,2014-11-25,533
10923449,Nortbound,SHERBOURNE ST N/B N OF WELLESLEY ST E,Cyclists,2014-11-24,557
10923449,Nortbound,SHERBOURNE ST N/B N OF WELLESLEY ST E,Cyclists,2014-11-23,265
10923449,Nortbound,SHERBOURNE ST N/B N OF WELLESLEY ST E,Cyclists,2014-11-22,191
10923449,Nortbound,SHERBOURNE ST N/B N OF WELLESLEY ST E,Cyclists,2014-11-21,414
10923449,Nortbound,SHERBOURNE ST N/B N OF WELLESLEY ST E,Cyclists,2014-11-20,364
10923449,Nortbound,SHERBOURNE ST N/B N OF WELLESLEY ST E,Cyclists,2014-11-19,357
10923449,Nortbound,SHERBOURNE ST N/B N OF WELLESLEY ST E,Cyclists,2014-11-18,356
10923449,Nortbound,SHERBOURNE ST N/B N OF WELLESLEY ST E,Cyclists,2014-11-17,450
10923449,Nortbound,SHERBOURNE ST N/B N OF WELLESLEY ST E,Cyclists,2014-11-16,244
10923449,Nortbound,SHERBOURNE ST N/B N OF WELLESLEY ST E,Cyclists,2014-11-15,335
10923449,Nortbound,SHERBOURNE ST N/B N OF WELLESLEY ST E,Cyclists,2014-11-14,668
10923449,Nortbound,SHERBOURNE ST N/B N OF WELLESLEY ST E,Cyclists,2014-11-13,719
10923449,Nortbound,SHERBOURNE ST N/B N OF WELLESLEY ST E,Cyclists,2014-11-12,802
10923449,Nortbound,SHERBOURNE ST N/B N OF WELLESLEY ST E,Cyclists,2014-11-11,929
10923449,Nortbound,SHERBOURNE ST N/B N OF WELLESLEY ST E,Cyclists,2014-11-10,771
10923449,Nortbound,SHERBOURNE ST N/B N OF WELLESLEY ST E,Cyclists,2014-11-09,388
10923449,Nortbound,SHERBOURNE ST N/B N OF WELLESLEY ST E,Cyclists,2014-11-08,306
10923449,Nortbound,SHERBOURNE ST N/B N OF WELLESLEY ST E,Cyclists,2014-11-07,780
10923449,Nortbound,SHERBOURNE ST N/B N OF WELLESLEY ST E,Cyclists,2014-11-06,814
10923449,Nortbound,SHERBOURNE ST N/B N OF WELLESLEY ST E,Cyclists,2014-11-05,996
10923449,Nortbound,SHERBOURNE ST N/B N OF WELLESLEY ST E,Cyclists,2014-11-04,869
10923449,Nortbound,SHERBOURNE ST N/B N OF WELLESLEY ST E,Cyclists,2014-11-03,945
10923449,Nortbound,SHERBOURNE ST N/B N OF WELLESLEY ST E,Cyclists,2014-11-02,425
10923449,Nortbound,SHERBOURNE ST N/B N OF WELLESLEY ST E,Cyclists,2014-11-01,317
10923449,Nortbound,SHERBOURNE ST N/B N OF WELLESLEY ST E,Cyclists,2014-10-31,504
10923449,Nortbound,SHERBOURNE ST N/B N OF WELLESLEY ST E,Cyclists,2014-10-30,980
10923449,Nortbound,SHERBOURNE ST N/B N OF WELLESLEY ST E,Cyclists,2014-10-29,1027
10923449,Nortbound,SHERBOURNE ST N/B N OF WELLESLEY ST E,Cyclists,2014-10-28,886
10923449,Nortbound,SHERBOURNE ST N/B N OF WELLESLEY ST E,Cyclists,2014-10-27,1099
10923449,Nortbound,SHERBOURNE ST N/B N OF WELLESLEY ST E,Cyclists,2014-10-26,543
10923449,Nortbound,SHERBOURNE ST N/B N OF WELLESLEY ST E,Cyclists,2014-10-25,561
10923449,Nortbound,SHERBOURNE ST N/B N OF WELLESLEY ST E,Cyclists,2014-10-24,1052
10923449,Nortbound,SHERBOURNE ST N/B N OF WELLESLEY ST E,Cyclists,2014-10-23,1095
10923449,Nortbound,SHERBOURNE ST N/B N OF WELLESLEY ST E,Cyclists,2014-10-22,1048
10923449,Nortbound,SHERBOURNE ST N/B N OF WELLESLEY ST E,Cyclists,2014-10-21,769
10923449,Nortbound,SHERBOURNE ST N/B N OF WELLESLEY ST E,Cyclists,2014-10-20,694
10923449,Nortbound,SHERBOURNE ST N/B N OF WELLESLEY ST E,Cyclists,2014-10-19,613
10923449,Nortbound,SHERBOURNE ST N/B N OF WELLESLEY ST E,Cyclists,2014-10-18,543
10923449,Nortbound,SHERBOURNE ST N/B N OF WELLESLEY ST E,Cyclists,2014-10-17,876
10923449,Nortbound,SHERBOURNE ST N/B N OF WELLESLEY ST E,Cyclists,2014-10-16,943
10923449,Nortbound,SHERBOURNE ST N/B N OF WELLESLEY ST E,Cyclists,2014-10-15,985
10923449,Nortbound,SHERBOURNE ST N/B N OF WELLESLEY ST E,Cyclists,2014-10-14,1159
10923449,Nortbound,SHERBOURNE ST N/B N OF WELLESLEY ST E,Cyclists,2014-10-13,346
10923449,Nortbound,SHERBOURNE ST N/B N OF WELLESLEY ST E,Cyclists,2014-10-12,402
10923449,Nortbound,SHERBOURNE ST N/B N OF WELLESLEY ST E,Cyclists,2014-10-11,503
10923449,Nortbound,SHERBOURNE ST N/B N OF WELLESLEY ST E,Cyclists,2014-10-10,986
10923449,Nortbound,SHERBOURNE ST N/B N OF WELLESLEY ST E,Cyclists,2014-10-09,1122
10923449,Nortbound,SHERBOURNE ST N/B N OF WELLESLEY ST E,Cyclists,2014-10-08,1127
10923449,Nortbound,SHERBOURNE ST N/B N OF WELLESLEY ST E,Cyclists,2014-10-07,953
10923449,Nortbound,SHERBOURNE ST N/B N OF WELLESLEY ST E,Cyclists,2014-10-06,971
10923449,Nortbound,SHERBOURNE ST N/B N OF WELLESLEY ST E,Cyclists,2014-10-05,643
10923449,Nortbound,SHERBOURNE ST N/B N OF WELLESLEY ST E,Cyclists,2014-10-04,567
10923449,Nortbound,SHERBOURNE ST N/B N OF WELLESLEY ST E,Cyclists,2014-10-03,875
10923449,Nortbound,SHERBOURNE ST N/B N OF WELLESLEY ST E,Cyclists,2014-10-02,1386
10923449,Nortbound,SHERBOURNE ST N/B N OF WELLESLEY ST E,Cyclists,2014-10-01,1277
10923449,Nortbound,SHERBOURNE ST N/B N OF WELLESLEY ST E,Cyclists,2014-09-30,1192
10923449,Nortbound,SHERBOURNE ST N/B N OF WELLESLEY ST E,Cyclists,2014-09-29,1419
10923449,Nortbound,SHERBOURNE ST N/B N OF WELLESLEY ST E,Cyclists,2014-09-28,885
10923449,Nortbound,SHERBOURNE ST N/B N OF WELLESLEY ST E,Cyclists,2014-09-27,1013
10923449,Nortbound,SHERBOURNE ST N/B N OF WELLESLEY ST E,Cyclists,2014-09-26,1381
10923449,Nortbound,SHERBOURNE ST N/B N OF WELLESLEY ST E,Cyclists,2014-09-25,1479
10923449,Nortbound,SHERBOURNE ST N/B N OF WELLESLEY ST E,Cyclists,2014-09-24,1500
10923449,Nortbound,SHERBOURNE ST N/B N OF WELLESLEY ST E,Cyclists,2014-09-23,1452
10923449,Nortbound,SHERBOURNE ST N/B N OF WELLESLEY ST E,Cyclists,2014-09-22,1279
10923449,Nortbound,SHERBOURNE ST N/B N OF WELLESLEY ST E,Cyclists,2014-09-21,578
10923449,Nortbound,SHERBOURNE ST N/B N OF WELLESLEY ST E,Cyclists,2014-09-20,817
10923449,Nortbound,SHERBOURNE ST N/B N OF WELLESLEY ST E,Cyclists,2014-09-19,1187
10923449,Nortbound,SHERBOURNE ST N/B N OF WELLESLEY ST E,Cyclists,2014-09-18,1427
10923449,Nortbound,SHERBOURNE ST N/B N OF WELLESLEY ST E,Cyclists,2014-09-17,1503
10923449,Nortbound,SHERBOURNE ST N/B N OF WELLESLEY ST E,Cyclists,2014-09-16,1580
10923449,Nortbound,SHERBOURNE ST N/B N OF WELLESLEY ST E,Cyclists,2014-09-15,1186
10923449,Nortbound,SHERBOURNE ST N/B N OF WELLESLEY ST E,Cyclists,2014-09-14,795
10923449,Nortbound,SHERBOURNE ST N/B N OF WELLESLEY ST E,Cyclists,2014-09-13,588
10923449,Nortbound,SHERBOURNE ST N/B N OF WELLESLEY ST E,Cyclists,2014-09-12,1265
10923449,Nortbound,SHERBOURNE ST N/B N OF WELLESLEY ST E,Cyclists,2014-09-11,1293
10923449,Nortbound,SHERBOURNE ST N/B N OF WELLESLEY ST E,Cyclists,2014-09-10,1139
10923449,Nortbound,SHERBOURNE ST N/B N OF WELLESLEY ST E,Cyclists,2014-09-09,1505
10923449,Nortbound,SHERBOURNE ST N/B N OF WELLESLEY ST E,Cyclists,2014-09-08,1572
10923449,Nortbound,SHERBOURNE ST N/B N OF WELLESLEY ST E,Cyclists,2014-09-07,1089
10923449,Nortbound,SHERBOURNE ST N/B N OF WELLESLEY ST E,Cyclists,2014-09-06,779
10923449,Nortbound,SHERBOURNE ST N/B N OF WELLESLEY ST E,Cyclists,2014-09-05,1103
10923449,Nortbound,SHERBOURNE ST N/B N OF WELLESLEY ST E,Cyclists,2014-09-04,1546
10923449,Nortbound,SHERBOURNE ST N/B N OF WELLESLEY ST E,Cyclists,2014-09-03,1560
10923449,Nortbound,SHERBOURNE ST N/B N OF WELLESLEY ST E,Cyclists,2014-09-02,1110
10923449,Nortbound,SHERBOURNE ST N/B N OF WELLESLEY ST E,Cyclists,2014-09-01,762
10923449,Nortbound,SHERBOURNE ST N/B N OF WELLESLEY ST E,Cyclists,2014-08-31,708
10923449,Nortbound,SHERBOURNE ST N/B N OF WELLESLEY ST E,Cyclists,2014-08-30,764
10923449,Nortbound,SHERBOURNE ST N/B N OF WELLESLEY ST E,Cyclists,2014-08-29,1162
10923449,Nortbound,SHERBOURNE ST N/B N OF WELLESLEY ST E,Cyclists,2014-08-28,1398
10923449,Nortbound,SHERBOURNE ST N/B N OF WELLESLEY ST E,Cyclists,2014-08-27,1422
10923449,Nortbound,SHERBOURNE ST N/B N OF WELLESLEY ST E,Cyclists,2014-08-26,1301
10923449,Nortbound,SHERBOURNE ST N/B N OF WELLESLEY ST E,Cyclists,2014-08-25,1433
10923449,Nortbound,SHERBOURNE ST N/B N OF WELLESLEY ST E,Cyclists,2014-08-24,939
10923449,Nortbound,SHERBOURNE ST N/B N OF WELLESLEY ST E,Cyclists,2014-08-23,743
10923449,Nortbound,SHERBOURNE ST N/B N OF WELLESLEY ST E,Cyclists,2014-08-22,1223
10923449,Nortbound,SHERBOURNE ST N/B N OF WELLESLEY ST E,Cyclists,2014-08-21,1149
10923449,Nortbound,SHERBOURNE ST N/B N OF WELLESLEY ST E,Cyclists,2014-08-20,936
10923449,Nortbound,SHERBOURNE ST N/B N OF WELLESLEY ST E,Cyclists,2014-08-19,1480
10923449,Nortbound,SHERBOURNE ST N/B N OF WELLESLEY ST E,Cyclists,2014-08-18,1333
10923449,Nortbound,SHERBOURNE ST N/B N OF WELLESLEY ST E,Cyclists,2014-08-17,945
10923449,Nortbound,SHERBOURNE ST N/B N OF WELLESLEY ST E,Cyclists,2014-08-16,622
10923449,Nortbound,SHERBOURNE ST N/B N OF WELLESLEY ST E,Cyclists,2014-08-15,1170
10923449,Nortbound,SHERBOURNE ST N/B N OF WELLESLEY ST E,Cyclists,2014-08-14,1271
10923449,Nortbound,SHERBOURNE ST N/B N OF WELLESLEY ST E,Cyclists,2014-08-13,1417
10923449,Nortbound,SHERBOURNE ST N/B N OF WELLESLEY ST E,Cyclists,2014-08-12,911
10923449,Nortbound,SHERBOURNE ST N/B N OF WELLESLEY ST E,Cyclists,2014-08-11,1338
10923449,Nortbound,SHERBOURNE ST N/B N OF WELLESLEY ST E,Cyclists,2014-08-10,895
10923449,Nortbound,SHERBOURNE ST N/B N OF WELLESLEY ST E,Cyclists,2014-08-09,982
10923449,Nortbound,SHERBOURNE ST N/B N OF WELLESLEY ST E,Cyclists,2014-08-08,1319
10923449,Nortbound,SHERBOURNE ST N/B N OF WELLESLEY ST E,Cyclists,2014-08-07,1473
10923449,Nortbound,SHERBOURNE ST N/B N OF WELLESLEY ST E,Cyclists,2014-08-06,1470
10923449,Nortbound,SHERBOURNE ST N/B N OF WELLESLEY ST E,Cyclists,2014-08-05,1160
10923449,Nortbound,SHERBOURNE ST N/B N OF WELLESLEY ST E,Cyclists,2014-08-04,637
10923449,Nortbound,SHERBOURNE ST N/B N OF WELLESLEY ST E,Cyclists,2014-08-03,724
10923449,Nortbound,SHERBOURNE ST N/B N OF WELLESLEY ST E,Cyclists,2014-08-02,756
10923449,Nortbound,SHERBOURNE ST N/B N OF WELLESLEY ST E,Cyclists,2014-08-01,1191
10923449,Nortbound,SHERBOURNE ST N/B N OF WELLESLEY ST E,Cyclists,2014-07-31,1443
10923449,Nortbound,SHERBOURNE ST N/B N OF WELLESLEY ST E,Cyclists,2014-07-30,1392
10923449,Nortbound,SHERBOURNE ST N/B N OF WELLESLEY ST E,Cyclists,2014-07-29,1386
10923449,Nortbound,SHERBOURNE ST N/B N OF WELLESLEY ST E,Cyclists,2014-07-28,952
10923449,Nortbound,SHERBOURNE ST N/B N OF WELLESLEY ST E,Cyclists,2014-07-27,829
10923449,Nortbound,SHERBOURNE ST N/B N OF WELLESLEY ST E,Cyclists,2014-07-26,770
10923449,Nortbound,SHERBOURNE ST N/B N OF WELLESLEY ST E,Cyclists,2014-07-25,1431
10923449,Nortbound,SHERBOURNE ST N/B N OF WELLESLEY ST E,Cyclists,2014-07-24,1650
10923449,Nortbound,SHERBOURNE ST N/B N OF WELLESLEY ST E,Cyclists,2014-07-23,1382
10923449,Nortbound,SHERBOURNE ST N/B N OF WELLESLEY ST E,Cyclists,2014-07-22,1535
10923449,Nortbound,SHERBOURNE ST N/B N OF WELLESLEY ST E,Cyclists,2014-07-21,1564
10923449,Nortbound,SHERBOURNE ST N/B N OF WELLESLEY ST E,Cyclists,2014-07-20,711
10923449,Nortbound,SHERBOURNE ST N/B N OF WELLESLEY ST E,Cyclists,2014-07-19,608
10923449,Nortbound,SHERBOURNE ST N/B N OF WELLESLEY ST E,Cyclists,2014-07-18,1449
10923449,Nortbound,SHERBOURNE ST N/B N OF WELLESLEY ST E,Cyclists,2014-07-17,1621
10923449,Nortbound,SHERBOURNE ST N/B N OF WELLESLEY ST E,Cyclists,2014-07-16,1487
10923449,Nortbound,SHERBOURNE ST N/B N OF WELLESLEY ST E,Cyclists,2014-07-15,1064
10923449,Nortbound,SHERBOURNE ST N/B N OF WELLESLEY ST E,Cyclists,2014-07-14,1449
10923449,Nortbound,SHERBOURNE ST N/B N OF WELLESLEY ST E,Cyclists,2014-07-13,644
10923449,Nortbound,SHERBOURNE ST N/B N OF WELLESLEY ST E,Cyclists,2014-07-12,1001
10923449,Nortbound,SHERBOURNE ST N/B N OF WELLESLEY ST E,Cyclists,2014-07-11,1444
10923449,Nortbound,SHERBOURNE ST N/B N OF WELLESLEY ST E,Cyclists,2014-07-10,1664
10923449,Nortbound,SHERBOURNE ST N/B N OF WELLESLEY ST E,Cyclists,2014-07-09,1532
10923449,Nortbound,SHERBOURNE ST N/B N OF WELLESLEY ST E,Cyclists,2014-07-08,1172
10923449,Nortbound,SHERBOURNE ST N/B N OF WELLESLEY ST E,Cyclists,2014-07-07,820
10923449,Nortbound,SHERBOURNE ST N/B N OF WELLESLEY ST E,Cyclists,2014-07-06,988
10923449,Nortbound,SHERBOURNE ST N/B N OF WELLESLEY ST E,Cyclists,2014-07-05,977
10923449,Nortbound,SHERBOURNE ST N/B N OF WELLESLEY ST E,Cyclists,2014-07-04,1408
10923449,Nortbound,SHERBOURNE ST N/B N OF WELLESLEY ST E,Cyclists,2014-07-03,1392
10923449,Nortbound,SHERBOURNE ST N/B N OF WELLESLEY ST E,Cyclists,2014-07-02,1293
10923449,Nortbound,SHERBOURNE ST N/B N OF WELLESLEY ST E,Cyclists,2014-07-01,756
10923449,Nortbound,SHERBOURNE ST N/B N OF WELLESLEY ST E,Cyclists,2014-06-30,923
10923449,Nortbound,SHERBOURNE ST N/B N OF WELLESLEY ST E,Cyclists,2014-06-29,881
10923449,Nortbound,SHERBOURNE ST N/B N OF WELLESLEY ST E,Cyclists,2014-06-28,929
10923449,Nortbound,SHERBOURNE ST N/B N OF WELLESLEY ST E,Cyclists,2014-06-27,1413
10923449,Nortbound,SHERBOURNE ST N/B N OF WELLESLEY ST E,Cyclists,2014-06-26,1496
10923449,Nortbound,SHERBOURNE ST N/B N OF WELLESLEY ST E,Cyclists,2014-06-25,1122
10923449,Nortbound,SHERBOURNE ST N/B N OF WELLESLEY ST E,Cyclists,2014-06-24,911
10923449,Nortbound,SHERBOURNE ST N/B N OF WELLESLEY ST E,Cyclists,2014-06-23,1434
10923449,Nortbound,SHERBOURNE ST N/B N OF WELLESLEY ST E,Cyclists,2014-06-22,1088
10923449,Nortbound,SHERBOURNE ST N/B N OF WELLESLEY ST E,Cyclists,2014-06-21,1004
10923449,Nortbound,SHERBOURNE ST N/B N OF WELLESLEY ST E,Cyclists,2014-06-20,1462
10923449,Nortbound,SHERBOURNE ST N/B N OF WELLESLEY ST E,Cyclists,2014-06-19,1552
10923449,Nortbound,SHERBOURNE ST N/B N OF WELLESLEY ST E,Cyclists,2014-06-18,1361
10923449,Nortbound,SHERBOURNE ST N/B N OF WELLESLEY ST E,Cyclists,2014-06-17,1180
10923449,Nortbound,SHERBOURNE ST N/B N OF WELLESLEY ST E,Cyclists,2014-06-16,1243
10923449,Nortbound,SHERBOURNE ST N/B N OF WELLESLEY ST E,Cyclists,2014-06-15,957
10923449,Nortbound,SHERBOURNE ST N/B N OF WELLESLEY ST E,Cyclists,2014-06-14,813
10923449,Nortbound,SHERBOURNE ST N/B N OF WELLESLEY ST E,Cyclists,2014-06-13,1328
10923449,Nortbound,SHERBOURNE ST N/B N OF WELLESLEY ST E,Cyclists,2014-06-12,1249
10923449,Nortbound,SHERBOURNE ST N/B N OF WELLESLEY ST E,Cyclists,2014-06-11,707
10923449,Nortbound,SHERBOURNE ST N/B N OF WELLESLEY ST E,Cyclists,2014-06-10,1557
10923449,Nortbound,SHERBOURNE ST N/B N OF WELLESLEY ST E,Cyclists,2014-06-09,1479
10923449,Nortbound,SHERBOURNE ST N/B N OF WELLESLEY ST E,Cyclists,2014-06-08,794
10923449,Nortbound,SHERBOURNE ST N/B N OF WELLESLEY ST E,Cyclists,2014-06-07,1028
10923449,Nortbound,SHERBOURNE ST N/B N OF WELLESLEY ST E,Cyclists,2014-06-06,1407
10923449,Nortbound,SHERBOURNE ST N/B N OF WELLESLEY ST E,Cyclists,2014-06-05,1513
10923449,Nortbound,SHERBOURNE ST N/B N OF WELLESLEY ST E,Cyclists,2014-06-04,1608
10923449,Nortbound,SHERBOURNE ST N/B N OF WELLESLEY ST E,Cyclists,2014-06-03,1064
10923449,Nortbound,SHERBOURNE ST N/B N OF WELLESLEY ST E,Cyclists,2014-06-02,1349
10923449,Nortbound,SHERBOURNE ST N/B N OF WELLESLEY ST E,Cyclists,2014-06-01,1121
10923449,Nortbound,SHERBOURNE ST N/B N OF WELLESLEY ST E,Cyclists,2014-05-31,1074
10923449,Nortbound,SHERBOURNE ST N/B N OF WELLESLEY ST E,Cyclists,2014-05-30,1355
10923449,Nortbound,SHERBOURNE ST N/B N OF WELLESLEY ST E,Cyclists,2014-05-29,1398
10923449,Nortbound,SHERBOURNE ST N/B N OF WELLESLEY ST E,Cyclists,2014-05-28,1367
10923449,Nortbound,SHERBOURNE ST N/B N OF WELLESLEY ST E,Cyclists,2014-05-27,1258
10923449,Nortbound,SHERBOURNE ST N/B N OF WELLESLEY ST E,Cyclists,2014-05-26,1592
10923449,Nortbound,SHERBOURNE ST N/B N OF WELLESLEY ST E,Cyclists,2014-05-25,1045
10923449,Nortbound,SHERBOURNE ST N/B N OF WELLESLEY ST E,Cyclists,2014-05-24,1042
10923449,Nortbound,SHERBOURNE ST N/B N OF WELLESLEY ST E,Cyclists,2014-05-23,963
10923449,Nortbound,SHERBOURNE ST N/B N OF WELLESLEY ST E,Cyclists,2014-05-22,1431
10923449,Nortbound,SHERBOURNE ST N/B N OF WELLESLEY ST E,Cyclists,2014-05-21,1119
10923449,Nortbound,SHERBOURNE ST N/B N OF WELLESLEY ST E,Cyclists,2014-05-20,1206
10923449,Nortbound,SHERBOURNE ST N/B N OF WELLESLEY ST E,Cyclists,2014-05-19,857
10923449,Nortbound,SHERBOURNE ST N/B N OF WELLESLEY ST E,Cyclists,2014-05-18,548
10923449,Nortbound,SHERBOURNE ST N/B N OF WELLESLEY ST E,Cyclists,2014-05-17,517
10923449,Nortbound,SHERBOURNE ST N/B N OF WELLESLEY ST E,Cyclists,2014-05-16,879
10923449,Nortbound,SHERBOURNE ST N/B N OF WELLESLEY ST E,Cyclists,2014-05-15,618
10923449,Nortbound,SHERBOURNE ST N/B N OF WELLESLEY ST E,Cyclists,2014-05-14,929
10923449,Nortbound,SHERBOURNE ST N/B N OF WELLESLEY ST E,Cyclists,2014-05-13,922
10923449,Nortbound,SHERBOURNE ST N/B N OF WELLESLEY ST E,Cyclists,2014-05-12,1182
10923449,Nortbound,SHERBOURNE ST N/B N OF WELLESLEY ST E,Cyclists,2014-05-11,839
10923449,Nortbound,SHERBOURNE ST N/B N OF WELLESLEY ST E,Cyclists,2014-05-10,909
10923449,Nortbound,SHERBOURNE ST N/B N OF WELLESLEY ST E,Cyclists,2014-05-09,986
10923449,Nortbound,SHERBOURNE ST N/B N OF WELLESLEY ST E,Cyclists,2014-05-08,1058
10923449,Nortbound,SHERBOURNE ST N/B N OF WELLESLEY ST E,Cyclists,2014-05-07,1033
10923449,Nortbound,SHERBOURNE ST N/B N OF WELLESLEY ST E,Cyclists,2014-05-06,1156
10923449,Nortbound,SHERBOURNE ST N/B N OF WELLESLEY ST E,Cyclists,2014-05-05,1112
10923449,Nortbound,SHERBOURNE ST N/B N OF WELLESLEY ST E,Cyclists,2014-05-04,623
10923449,Nortbound,SHERBOURNE ST N/B N OF WELLESLEY ST E,Cyclists,2014-05-03,375
10923449,Nortbound,SHERBOURNE ST N/B N OF WELLESLEY ST E,Cyclists,2014-05-02,811
10923449,Nortbound,SHERBOURNE ST N/B N OF WELLESLEY ST E,Cyclists,2014-05-01,743
10923449,Southbound,SHERBOURNE ST S/B N OF WELLESLEY ST E,Cyclists,2015-09-30,1412
10923449,Southbound,SHERBOURNE ST S/B N OF WELLESLEY ST E,Cyclists,2015-09-29,995
10923449,Southbound,SHERBOURNE ST S/B N OF WELLESLEY ST E,Cyclists,2015-09-28,855
10923449,Southbound,SHERBOURNE ST S/B N OF WELLESLEY ST E,Cyclists,2015-09-27,876
10923449,Southbound,SHERBOURNE ST S/B N OF WELLESLEY ST E,Cyclists,2015-09-26,885
10923449,Southbound,SHERBOURNE ST S/B N OF WELLESLEY ST E,Cyclists,2015-09-25,1548
10923449,Southbound,SHERBOURNE ST S/B N OF WELLESLEY ST E,Cyclists,2015-09-24,1753
10923449,Southbound,SHERBOURNE ST S/B N OF WELLESLEY ST E,Cyclists,2015-09-23,1736
10923449,Southbound,SHERBOURNE ST S/B N OF WELLESLEY ST E,Cyclists,2015-09-22,1686
10923449,Southbound,SHERBOURNE ST S/B N OF WELLESLEY ST E,Cyclists,2015-09-21,1577
10923449,Southbound,SHERBOURNE ST S/B N OF WELLESLEY ST E,Cyclists,2015-09-20,860
10923449,Southbound,SHERBOURNE ST S/B N OF WELLESLEY ST E,Cyclists,2015-09-19,594
10923449,Southbound,SHERBOURNE ST S/B N OF WELLESLEY ST E,Cyclists,2015-09-18,1551
